Unnamed: 0,Year,Stage,Stadium,City,Home Team Name,Home Team Goals,Away Team Goals,Away Team Name,Attendance,Home Team Initials,Away Team Initials,Date,month,year,time,Home_Team_Avg_Goals_Scored,Away_Team_Avg_Goals_Scored,Home_Team_Win_Rate,Away_Team_Win_Rate,Head_to_Head_Wins,Is_Home_Advantage,Result
112,1958.0,Group 2,Arosvallen,Vasteras ,Yugoslavia,3.0,2.0,France,12217.0,YUG,FRA,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
113,1958.0,Group 4,Ryavallen,Boras ,Soviet Union,2.0,0.0,Austria,21239.0,URS,AUT,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
114,1958.0,Group 1,Olympia Stadium,Helsingborg ,Germany FR,2.0,2.0,Czechoslovakia,25000.0,FRG,TCH,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
115,1958.0,Group 1,Orjans Vall,Halmstad ,Argentina,3.0,1.0,Northern Ireland,14174.0,ARG,NIR,11.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
116,1958.0,Group 3,Rasunda Stadium,Solna ,Sweden,2.0,1.0,Hungary,38850.0,SWE,HUN,12.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
117,1958.0,Group 3,Rasunda Stadium,Solna ,Sweden,0.0,0.0,Wales,30287.0,SWE,WAL,15.0,6.0,1958.0,14:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
118,1958.0,Group 4,Nya Ullevi,Gothenburg ,Brazil,2.0,0.0,Soviet Union,50928.0,BRA,URS,15.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
119,1958.0,Group 1,Malmo Stadion,Malm� ,Germany FR,2.0,2.0,Northern Ireland,21990.0,FRG,NIR,15.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
120,1958.0,Group 3,Jarnvallen,Sandviken ,Hungary,,0.0,Mexico,13300.0,HUN,MEX,15.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
121,1958.0,Group 2,Tunavallen,Eskilstuna ,Paraguay,3.0,3.0,Yugoslavia,13103.0,PAR,YUG,15.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
122,1958.0,Group 2,Eyravallen,Orebro ,France,2.0,1.0,Scotland,13554.0,FRA,SCO,15.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
123,1958.0,Group 4,Ryavallen,Boras ,England,2.0,2.0,Austria,15872.0,ENG,AUT,15.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
124,1958.0,Group 1,Olympia Stadium,Helsingborg ,Czechoslovakia,,1.0,Argentina,16418.0,TCH,ARG,15.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
125,1958.0,Group 4,Nya Ullevi,Gothenburg ,Soviet Union,1.0,0.0,England,23182.0,URS,ENG,17.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
126,1958.0,Group 1,Malmo Stadion,Malm� ,Northern Ireland,2.0,1.0,Czechoslovakia,6196.0,NIR,TCH,17.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
127,1958.0,Group 3,Rasunda Stadium,Solna ,Wales,2.0,1.0,Hungary,2823.0,WAL,HUN,17.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
128,1958.0,Quarter-finals,Nya Ullevi,Gothenburg ,Brazil,1.0,0.0,Wales,25923.0,BRA,WAL,19.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
129,1958.0,Quarter-finals,Malmo Stadion,Malm� ,Germany FR,1.0,0.0,Yugoslavia,20055.0,FRG,YUG,19.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
130,1958.0,Quarter-finals,Rasunda Stadium,Solna ,Sweden,2.0,0.0,Soviet Union,31900.0,SWE,URS,19.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
131,1958.0,Quarter-finals,Idrottsparken,Norrk�Ping ,France,,0.0,Northern Ireland,11800.0,FRA,NIR,19.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
132,1958.0,Semi-finals,Nya Ullevi,Gothenburg ,Sweden,3.0,1.0,Germany FR,49471.0,SWE,FRG,24.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
133,1958.0,Semi-finals,Rasunda Stadium,Solna ,Brazil,,2.0,France,27100.0,BRA,FRA,24.0,6.0,1958.0,19:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
134,1958.0,Match for third place,Nya Ullevi,Gothenburg ,France,,3.0,Germany FR,32483.0,FRA,FRG,28.0,6.0,1958.0,17:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
135,1958.0,Final,Rasunda Stadium,Solna ,Brazil,,2.0,Sweden,49737.0,BRA,SWE,29.0,6.0,1958.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
136,1962.0,Group 1,Carlos Dittborn,Arica ,Uruguay,2.0,1.0,Colombia,7908.0,URU,COL,30.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
137,1962.0,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2.0,0.0,Mexico,10484.0,BRA,MEX,30.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
138,1962.0,Group 4,Estadio El Teniente-Codelco,Rancagua ,Argentina,1.0,0.0,Bulgaria,7134.0,ARG,BUL,30.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
139,1962.0,Group 2,Nacional,Santiago De Chile ,Chile,3.0,1.0,Switzerland,65006.0,CHI,SUI,30.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
140,1962.0,Group 1,Carlos Dittborn,Arica ,Soviet Union,2.0,0.0,Yugoslavia,9622.0,URS,YUG,31.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
141,1962.0,Group 3,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,1.0,0.0,Spain,12700.0,TCH,ESP,31.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
142,1962.0,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,2.0,1.0,England,7938.0,HUN,ENG,31.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
143,1962.0,Group 2,Nacional,Santiago De Chile ,Germany FR,0.0,0.0,Italy,65440.0,FRG,ITA,31.0,5.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
144,1962.0,Group 1,Carlos Dittborn,Arica ,Yugoslavia,3.0,1.0,Uruguay,8829.0,YUG,URU,2.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
145,1962.0,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,0.0,0.0,Czechoslovakia,14903.0,BRA,TCH,2.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
146,1962.0,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,3.0,1.0,Argentina,9794.0,ENG,ARG,2.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
147,1962.0,Group 2,Nacional,Santiago De Chile ,Chile,2.0,0.0,Italy,66057.0,CHI,ITA,2.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
148,1962.0,Group 1,Carlos Dittborn,Arica ,Soviet Union,,4.0,Colombia,8040.0,URS,COL,3.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
149,1962.0,Group 3,Estadio Sausalito,Vina Del Mar ,Spain,1.0,0.0,Mexico,11875.0,ESP,MEX,3.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
150,1962.0,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,,1.0,Bulgaria,7442.0,HUN,BUL,3.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
151,1962.0,Group 2,Nacional,Santiago De Chile ,Germany FR,2.0,1.0,Switzerland,64922.0,FRG,SUI,3.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
152,1962.0,Group 1,Carlos Dittborn,Arica ,Soviet Union,2.0,1.0,Uruguay,9973.0,URS,URU,6.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
153,1962.0,Group 3,Estadio Sausalito,Vina Del Mar ,Brazil,2.0,1.0,Spain,18715.0,BRA,ESP,6.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
154,1962.0,Group 4,Estadio El Teniente-Codelco,Rancagua ,Hungary,0.0,0.0,Argentina,7945.0,HUN,ARG,6.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
155,1962.0,Group 2,Nacional,Santiago De Chile ,Germany FR,2.0,0.0,Chile,67224.0,FRG,CHI,6.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
156,1962.0,Group 1,Carlos Dittborn,Arica ,Yugoslavia,,0.0,Colombia,7167.0,YUG,COL,7.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
157,1962.0,Group 3,Estadio Sausalito,Vina Del Mar ,Mexico,3.0,1.0,Czechoslovakia,10648.0,MEX,TCH,7.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
158,1962.0,Group 4,Estadio El Teniente-Codelco,Rancagua ,England,0.0,0.0,Bulgaria,5700.0,ENG,BUL,7.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
159,1962.0,Group 2,Nacional,Santiago De Chile ,Italy,3.0,0.0,Switzerland,59828.0,ITA,SUI,7.0,6.0,1962.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
160,1962.0,Quarter-finals,Carlos Dittborn,Arica ,Chile,2.0,1.0,Soviet Union,17268.0,CHI,URS,10.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
161,1962.0,Quarter-finals,Estadio Sausalito,Vina Del Mar ,Brazil,3.0,1.0,England,17736.0,BRA,ENG,10.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
162,1962.0,Quarter-finals,Estadio El Teniente-Codelco,Rancagua ,Czechoslovakia,1.0,0.0,Hungary,11690.0,TCH,HUN,10.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
163,1962.0,Quarter-finals,Nacional,Santiago De Chile ,Yugoslavia,1.0,0.0,Germany FR,63324.0,YUG,FRG,10.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
164,1962.0,Semi-finals,Estadio Sausalito,Vina Del Mar ,Czechoslovakia,3.0,1.0,Yugoslavia,5890.0,TCH,YUG,13.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
165,1962.0,Semi-finals,Nacional,Santiago De Chile ,Brazil,,2.0,Chile,76594.0,BRA,CHI,13.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
166,1962.0,Match for third place,Nacional,Santiago De Chile ,Chile,1.0,0.0,Yugoslavia,66697.0,CHI,YUG,16.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
167,1962.0,Final,Nacional,Santiago De Chile ,Brazil,3.0,1.0,Czechoslovakia,68679.0,BRA,TCH,17.0,6.0,1962.0,14:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
168,1966.0,Group 1,Wembley Stadium,London ,England,0.0,0.0,Uruguay,87148.0,ENG,URU,11.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
169,1966.0,Group 2,Hillsborough,Sheffield ,Germany FR,,0.0,Switzerland,36127.0,FRG,SUI,12.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
170,1966.0,Group 3,Goodison Park,Liverpool ,Brazil,2.0,0.0,Bulgaria,47308.0,BRA,BUL,12.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
171,1966.0,Group 4,Ayresome Park,Middlesbrough ,Soviet Union,3.0,0.0,Korea DPR,23006.0,URS,PRK,12.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
172,1966.0,Group 1,Wembley Stadium,London ,France,1.0,1.0,Mexico,69237.0,FRA,MEX,13.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
173,1966.0,Group 3,Old Trafford Stadium,Manchester ,Portugal,3.0,1.0,Hungary,29886.0,POR,HUN,13.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
174,1966.0,Group 2,Villa Park,Birmingham ,Argentina,2.0,1.0,Spain,42738.0,ARG,ESP,13.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
175,1966.0,Group 4,Roker Park Ground,Sunderland ,Italy,2.0,0.0,Chile,27199.0,ITA,CHI,13.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
176,1966.0,Group 1,White City,London ,Uruguay,2.0,1.0,France,45662.0,URU,FRA,15.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
177,1966.0,Group 2,Hillsborough,Sheffield ,Spain,2.0,1.0,Switzerland,32028.0,ESP,SUI,15.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
178,1966.0,Group 3,Goodison Park,Liverpool ,Hungary,3.0,1.0,Brazil,51387.0,HUN,BRA,15.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
179,1966.0,Group 4,Ayresome Park,Middlesbrough ,Korea DPR,1.0,1.0,Chile,13792.0,PRK,CHI,15.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
180,1966.0,Group 3,Old Trafford Stadium,Manchester ,Portugal,3.0,0.0,Bulgaria,25438.0,POR,BUL,16.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
181,1966.0,Group 2,Villa Park,Birmingham ,Germany FR,0.0,0.0,Argentina,46587.0,FRG,ARG,16.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
182,1966.0,Group 4,Roker Park Ground,Sunderland ,Soviet Union,1.0,0.0,Italy,27793.0,URS,ITA,16.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
183,1966.0,Group 1,Wembley Stadium,London ,England,2.0,0.0,Mexico,92570.0,ENG,MEX,16.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
184,1966.0,Group 1,Wembley Stadium,London ,Uruguay,0.0,0.0,Mexico,61112.0,URU,MEX,19.0,7.0,1966.0,16:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
185,1966.0,Group 2,Hillsborough,Sheffield ,Argentina,2.0,0.0,Switzerland,32127.0,ARG,SUI,19.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
186,1966.0,Group 3,Goodison Park,Liverpool ,Portugal,3.0,1.0,Brazil,58479.0,POR,BRA,19.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
187,1966.0,Group 4,Ayresome Park,Middlesbrough ,Korea DPR,1.0,0.0,Italy,17829.0,PRK,ITA,19.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
188,1966.0,Group 1,Wembley Stadium,London ,England,2.0,0.0,France,98270.0,ENG,FRA,20.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
189,1966.0,Group 3,Old Trafford Stadium,Manchester ,Hungary,3.0,1.0,Bulgaria,24129.0,HUN,BUL,20.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
190,1966.0,Group 2,Villa Park,Birmingham ,Germany FR,2.0,1.0,Spain,42187.0,FRG,ESP,20.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
191,1966.0,Group 4,Roker Park Ground,Sunderland ,Soviet Union,2.0,1.0,Chile,16027.0,URS,CHI,20.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
192,1966.0,Quarter-finals,Wembley Stadium,London ,England,1.0,0.0,Argentina,90584.0,ENG,ARG,23.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
193,1966.0,Quarter-finals,Hillsborough,Sheffield ,Germany FR,,0.0,Uruguay,40007.0,FRG,URU,23.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
194,1966.0,Quarter-finals,Roker Park Ground,Sunderland ,Soviet Union,2.0,1.0,Hungary,26844.0,URS,HUN,23.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
195,1966.0,Quarter-finals,Goodison Park,Liverpool ,Portugal,,3.0,Korea DPR,40248.0,POR,PRK,23.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
196,1966.0,Semi-finals,Goodison Park,Liverpool ,Germany FR,2.0,1.0,Soviet Union,38273.0,FRG,URS,25.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
197,1966.0,Semi-finals,Wembley Stadium,London ,England,2.0,1.0,Portugal,94493.0,ENG,POR,26.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
198,1966.0,Match for third place,Wembley Stadium,London ,Portugal,2.0,1.0,Soviet Union,87696.0,POR,URS,28.0,7.0,1966.0,19:30:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
199,1966.0,Final,Wembley Stadium,London ,England,,2.0,Germany FR,96924.0,ENG,FRG,30.0,7.0,1966.0,15:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
200,1970.0,Group 1,Estadio Azteca,Mexico City ,Mexico,0.0,0.0,Soviet Union,107160.0,MEX,URS,31.0,5.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
201,1970.0,Group 2,Cuauhtemoc,Puebla ,Uruguay,2.0,0.0,Israel,20654.0,URU,ISR,2.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
202,1970.0,Group 4,Nou Camp - Estadio Le�n,Leon ,Peru,3.0,2.0,Bulgaria,13765.0,PER,BUL,2.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
203,1970.0,Group 3,Jalisco,Guadalajara ,England,1.0,0.0,Romania,50560.0,ENG,ROU,2.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
204,1970.0,Group 2,Luis Dosal,Toluca ,Italy,1.0,0.0,Sweden,13433.0,ITA,SWE,3.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
205,1970.0,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany FR,2.0,1.0,Morocco,12942.0,FRG,MAR,3.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
206,1970.0,Group 3,Jalisco,Guadalajara ,Brazil,,1.0,Czechoslovakia,52897.0,BRA,TCH,3.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
207,1970.0,Group 1,Estadio Azteca,Mexico City ,Belgium,3.0,0.0,El Salvador,92205.0,BEL,SLV,3.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
208,1970.0,Group 2,Cuauhtemoc,Puebla ,Uruguay,0.0,0.0,Italy,29968.0,URU,ITA,6.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
209,1970.0,Group 4,Nou Camp - Estadio Le�n,Leon ,Peru,3.0,0.0,Morocco,13537.0,PER,MAR,6.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
210,1970.0,Group 3,Jalisco,Guadalajara ,Romania,2.0,1.0,Czechoslovakia,56818.0,ROU,TCH,6.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
211,1970.0,Group 1,Estadio Azteca,Mexico City ,Soviet Union,,1.0,Belgium,95261.0,URS,BEL,6.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
212,1970.0,Group 2,Luis Dosal,Toluca ,Sweden,1.0,1.0,Israel,9624.0,SWE,ISR,7.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
213,1970.0,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany FR,,2.0,Bulgaria,12710.0,FRG,BUL,7.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
214,1970.0,Group 3,Jalisco,Guadalajara ,Brazil,1.0,0.0,England,66843.0,BRA,ENG,7.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
215,1970.0,Group 1,Estadio Azteca,Mexico City ,Mexico,,0.0,El Salvador,103058.0,MEX,SLV,7.0,6.0,1970.0,12:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Draw
216,1970.0,Group 2,Cuauhtemoc,Puebla ,Sweden,1.0,0.0,Uruguay,18163.0,SWE,URU,10.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
217,1970.0,Group 4,Nou Camp - Estadio Le�n,Leon ,Germany FR,3.0,1.0,Peru,17875.0,FRG,PER,10.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
218,1970.0,Group 3,Jalisco,Guadalajara ,Brazil,3.0,2.0,Romania,50804.0,BRA,ROU,10.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
219,1970.0,Group 1,Estadio Azteca,Mexico City ,Soviet Union,2.0,0.0,El Salvador,89979.0,URS,SLV,10.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
220,1970.0,Group 2,Luis Dosal,Toluca ,Italy,0.0,0.0,Israel,9890.0,ITA,ISR,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
221,1970.0,Group 4,Nou Camp - Estadio Le�n,Leon ,Bulgaria,1.0,1.0,Morocco,12299.0,BUL,MAR,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Draw,0,Draw
222,1970.0,Group 3,Jalisco,Guadalajara ,England,1.0,0.0,Czechoslovakia,49292.0,ENG,TCH,11.0,6.0,1970.0,16:00:00,1.8110328638497653,1.022300469483568,0.5727699530516432,0.204225352112676,Home Win,1,Home Win
